2013-12-02 00:27:38,607 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=AffirmTrust, OU=, CN=AffirmTrust Premium - Expires Mon Dec 31 14:10:36 2040 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,607 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=AffirmTrust, OU=, CN=AffirmTrust Premium ECC - Expires Mon Dec 31 14:20:24 2040 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,608 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=America Online Inc., OU=, CN=America Online Root Certification Authority 1 - Expires Thu Nov 19 20:43:00 2037 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,608 -0600 INFO TId 0x7f81e0da47c0 Added Root C=US, O=America Online Inc., OU=, CN=America Online Root Certification Authority 2 - Expires Tue Sep 29 14:08:00 2037 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,608 -0600 INFO TId 0x7f81e0da47c0 Added Root C=JP, O=Japanese Government, OU=ApplicationCA, CN= - Expires Tue Dec 12 15:00:00 2017 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,608 -0600 INFO TId 0x7f81e0da47c0 Added Root C=ES, O=, OU=, CN=Autoridad de Certificacion Firmaprofesional CIF A62634068 - Expires Tue Dec 31 08:38:15 2030 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,608 -0600 INFO TId 0x7f81e0da47c0 Added Root C=IE, O=Baltimore, OU=CyberTrust, CN=Baltimore CyberTrust Root - Expires Mon May 12 23:59:00 2025 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,608 -0600 INFO TId 0x7f81e0da47c0 Added Root C=NO, O=Buypass AS-983163327, OU=, CN=Buypass Class 2 CA 1 - Expires Thu Oct 13 10:25:09 2016 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,608 -0600 INFO TId 0x7f81e0da47c0 Added Root C=NO, O=Buypass AS-983163327, OU=, CN=Buypass Class 2 Root CA - Expires Fri Oct 26 08:38:03 2040 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,608 -0600 INFO TId 0x7f81e0da47c0 Added Root C=NO, O=Buypass AS-983163327, OU=, CN=Buypass Class 3 CA 1 - Expires Sat May 9 14:13:03 2015 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,608 -0600 INFO TId 0x7f81e0da47c0 Added Root C=NO, O=Buypass AS-983163327, OU=, CN=Buypass Class 3 Root CA - Expires Fri Oct 26 08:28:58 2040 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,608 -0600 INFO TId 0x7f81e0da47c0 Added Root C=SK, O=Disig a.s., OU=, CN=CA Disig - Expires Tue Mar 22 01:39:34 2016 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,608 -0600 INFO TId 0x7f81e0da47c0 Added Root C=CN, O=CNNIC, OU=, CN=CNNIC ROOT - Expires Fri Apr 16 07:09:14 2027 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,608 -0600 INFO TId 0x7f81e0da47c0 Added Root C=GB, O=COMODO CA Limited, OU=, CN=COMODO Certification Authority - Expires Mon Dec 31 23:59:59 2029 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,608 -0600 INFO TId 0x7f81e0da47c0 Added Root C=GB, O=COMODO CA Limited, OU=, CN=COMODO ECC Certification Authority - Expires Mon Jan 18 23:59:59 2038 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,608 -0600 INFO TId 0x7f81e0da47c0 Added Root C=EU, O=AC Camerfirma SA CIF A82743287, OU=http://www.chambersign.org, CN=Chambers of Commerce Root - Expires Wed Sep 30 16:13:44 2037 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,608 -0600 INFO TId 0x7f81e0da47c0 Added Root C=EU, O=AC Camerfirma SA CIF A82743287, OU=http://www.chambersign.org, CN=Global Chambersign Root - Expires Wed Sep 30 16:14:18 2037 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,608 -0600 INFO TId 0x7f81e0da47c0 Added Root C=FR, O=Dhimyotis, OU=, CN=Certigna - Expires Tue Jun 29 15:13:05 2027 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,608 -0600 INFO TId 0x7f81e0da47c0 Added Root C=FR, O=Certinomis, OU=0002 433998903, CN=Certinomis - Autorité Racine - Expires Sun Sep 17 08:28:59 2028 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,608 -0600 INFO TId 0x7f81e0da47c0 Added Root C=FR, O=Certplus, OU=, CN=Class 2 Primary CA - Expires Sat Jul 6 23:59:59 2019 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,609 -0600 INFO TId 0x7f81e0da47c0 Added Root C=PL, O=Unizeto Sp. z o.o., OU=, CN=Certum CA - Expires Fri Jun 11 10:46:39 2027 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,609 -0600 INFO TId 0x7f81e0da47c0 Added Root C=PL, O=Unizeto Technologies S.A., OU=Certum Certification Authority, CN=Certum Trusted Network CA - Expires Mon Dec 31 12:07:37 2029 [AppMain.cpp:236 ::main()]
2013-12-02 00:27:38,609 -0600 INFO TId 0x7f81e0da47c0 Added Root C=EU, O=AC Camerfirma S.A., OU=, CN=Chambers of Commerce Root - 2008 - Expires Sat Jul 31 12:29:50 2038 [AppMain.cpp:236 ::main()]
